bedrooms,bathrooms,floors,price
3,1.75,1,427000
4,1.75,1,650500
2,1,1,335900
2,2,1.5,535000
5,2,1,360000
3,2.25,1,294900
2,1,1,460000
4,3.5,2,1.77E+06
2,1,1,463000
5,1.5,1,332000
4,2,1,199500
4,2,1,247000
4,2.5,2,442500
3,2,1,600000
3,2.5,2,449000
4,1,1.5,725000
3,1,1,215000
2,1.75,1,582500
4,2.25,2,305000
4,2.75,2,734000
3,2,1,300000
5,1.75,1,525888
4,2.5,1.5,711000
3,1.75,1,360000
5,2.5,2,357000
3,1.75,1,235000
3,1.75,1,550000
3,1,1,324000
3,2,1,420000
4,2.5,2,450000
5,3.5,2,825000
4,2.25,2,272000
3,2,1.5,481000
3,1,1,500000
2,1.5,1,448000
2,2,1,480000
3,2.5,2,475000
2,2.25,2,472500
4,2.25,1,291000
2,1,1,294000
4,2.5,1,1.01E+06
3,2.5,2,442500
2,1,1,170000
4,2.5,1,1.58E+06
3,2.25,2,665000
5,4.5,3,1.61E+06
2,1.75,1,675000
2,1.75,1,279900
4,1.5,1.5,875000
3,2.5,2,571000
3,1,1.5,320000
3,2.5,1,525000
8,2.75,1,1.65E+06
3,1.75,1,137900
3,2.25,2,440000
3,1,1,360000
4,1.5,1,271000
6,3.25,1,465000
4,2.5,2,280000
2,1,1,283000
3,1,1,411500
3,2.25,1,282000
3,2.5,2.5,535000
4,2.5,2,554729
4,2.5,2,868000
3,2.5,1,427000
4,1.75,1,455000
2,1.75,1,595000
4,2.5,2,400000
4,2.5,2,770000
4,2.75,2,742500
4,2.5,1,1.25E+06
3,2,1,375000
4,2.5,2,1.56E+06
4,2,1,545000
4,3.25,2,1.05E+06
3,1.75,1,1.57E+06
4,1.5,1.5,178000
3,1.75,1,262500
3,1.75,1.5,730000
5,1.75,1,395000
3,1,1,355000
3,2.5,2,299990
4,3.25,1.5,1.13E+06
4,2.25,2,425000
2,1,1,349000
4,1.75,1,554950
6,3,1.5,326000
4,1.75,1,580000
3,2.5,2,699000
3,2.75,1,757000
3,1.75,1,335000
3,2,1,660000
4,2.75,2,540000
5,2.25,2,320000
3,2.5,2,280000
3,2,1,324000
3,1,1,300000
3,1.75,2,360000
3,2.5,2,600000
4,1.75,1,950000
3,3.25,3,599950
4,1,1,190000
4,1.75,1,350000
3,1,1.5,522000
3,2.5,2,850000
3,1,1,308000
6,2.25,2,1.02E+06
3,1,1.5,397500
3,1.75,1,186000
5,3,1,436500
3,2,1,710000
5,3.25,2,1.38E+06
3,2.25,1,450000
4,2.75,1,375000
2,1,1,315000
3,1,1.5,467500
3,1,1,330000
3,2.5,1.5,665000
4,3.25,3,760000
3,1.75,2,469000
3,3,2,408000
3,2.75,1,851000
2,2,1,410000
2,1,1,235000
2,1,1,207100
4,2.5,1,560000
3,2.75,2,903000
3,1.75,2,998500
4,1.75,1.5,268500
2,1.75,1,494950
4,2.5,2,1.13E+06
3,2,1,250000
4,1.75,1,449000
3,2.25,1,1.23E+06
4,2,1,325000
5,3,1,506000
4,2.5,2,751000
3,2.5,2,280000
4,2.25,2,1.12E+06
3,1.75,1,580000
4,2.25,1,665000
4,2.5,2,450000
4,1,1.5,389900
3,1,1,427000
3,1.75,1,265000
3,1.5,2,398000
6,3.5,2,354000
4,2.5,2,339950
2,1,1,399000
2,2,1,325000
3,2,1,998800
4,2.5,1.5,350000
4,1.75,1,1.00E+06
3,2.5,2,561000
2,1,1,245000
2,1,1,570000
4,3,1.5,845000
4,2.5,2,314500
3,1.75,1,650000
2,1,1,298000
2,1,1,500000
4,2.5,2,870000
2,1,1,299000
3,2.25,1,527000
3,1,1,420000
3,2.5,2,290000
4,2.75,1,1.66E+06
3,1.75,1,499990
3,1.75,1,315000
4,2.25,2,425000
3,2.5,2,630000
3,1.75,1.5,365000
4,2.75,2,774000
3,1.5,1,368888
4,2.5,2,339500
4,1.75,1,344950
3,2,1,450000
4,2.75,2,814950
4,2.5,2,299900
3,2,1,315000
3,1.75,1,880000
3,1.5,1,195000
5,2.75,2,910000
5,2.5,2,540000
3,2.5,2,306000
4,2.25,1,272000
5,3.5,2,1.30E+06
3,1.75,1,450000
3,2.5,2,450000
4,1,1.5,310000
2,2.25,1,530000
4,2.5,2,435000
3,2,1,485000
3,1.5,2,690000
4,2.5,2,305000
3,1.75,1,300000
4,3,1,289950
3,2.5,2,575000
4,4.5,2,1.82E+06
3,1.5,1,219000
4,3,1,265000
5,3.25,2,1.11E+06
3,1,1,200000
4,2.75,1,545000
3,2.5,2,378000
2,1.75,1,388000
4,2.25,1,425000
2,1.5,2,536000
3,2.5,1,1.18E+06
3,2.5,2,629950
4,1.75,1,465000
4,2.25,1,545000
4,2.5,2,592000
4,2,1,446000
3,2.5,3,375000
5,2.5,2,632500
4,1.75,1,459950
4,2.5,2,485000
3,1,1,255000
3,2,1,251750
3,2.5,2,725000
3,3.25,3,460000
3,2.5,1,625000
3,1.75,1,530000
3,2.5,2,394950
4,1.75,1,324950
3,2.25,2,330000
4,1.75,1,220000
3,3.25,2,685000
3,2.25,1,500000
4,2.75,1,368000
3,2.25,2,825000
6,1.75,1,660000
3,1.75,1,253000
4,2.75,1,392500
3,1.75,2,605000
3,1,1,215000
4,2.5,2,650000
4,2,2,877500
3,1,1,232500
2,2,2,234000
3,1.75,1,380000
5,2.25,1,420000
3,1,1,399950
3,2.5,1,256750
3,2.5,2,535000
3,2,2,515000
4,1.75,1,770000
3,2.5,1,256000
3,1,1,489900
3,1.5,1,165000
3,1.5,1,220000
4,2.5,2,575000
3,2.5,2,375000
3,1.75,2,422250
3,1.75,1,420000
4,2.5,2,608000
3,2.25,1.5,620000
3,2.5,2,850000
4,2.5,1,463000
5,1.75,1,750000
3,3.25,2,1.07E+06
3,2,1,290000
4,1.75,1,525000
3,2.25,2,319000
6,4.5,2,592500
3,2.5,2,350000
3,1.75,1,454900
4,2.25,2,272000
3,1,1,357500
3,1.75,1,285000
4,2,1,280000
4,1.5,1,477000
3,2.25,2,750000
4,2.5,2,595000
3,2.25,3,525000
3,1.75,1,319000
3,2,1,225000
4,2.5,1,485000
3,1,1.5,341000
3,3.25,2,674000
3,2.5,2,442250
4,2.25,2,591000
3,2,1,276000
3,2.5,1,394000
3,2.5,1,355000
3,2.5,1,260000
3,2.75,1,300000
3,2.75,1,310000
3,1,1,209000
3,2,1,344950
5,2,1,230000
3,1.75,1,336950
3,2.75,1,700000
3,2,1,230000
4,2.5,2,443500
4,2.5,2,471000
3,2.25,1,595000
3,1,1.5,470000
4,1.75,1,600000
4,3.75,2.5,1.38E+06
3,1.75,1,427800
4,2,1,445000
3,1.75,1,382000
3,1.5,1,577000
3,2.5,2,427000
3,1,1,255000
3,1,1,240000
5,3.25,1.5,1.23E+06
4,1.75,1,435000
3,1.75,1,1.45E+06
4,3,2,425000
2,1,1,393000
4,1,1,264950
4,2.5,2,746500
3,1,1,450000
3,2,1,229950
2,1,1,425000
4,2.5,2,2.56E+06
4,3.5,1.5,1.40E+06
3,2.25,2,753000
2,1,1,310000
2,1,1,395000
3,2.5,1,725000
4,3,2,295000
3,1.75,1,225000
3,3.25,3,1.70E+06
3,2.25,1,431000
3,2.5,1,358500
2,1,1,595000
4,2.5,2,468000
4,1,1,260000
3,2,1.5,375000
3,2.5,2,295000
4,2.5,1,403900
3,1.75,1,269950
3,3.5,2,640000
3,1,1,221000
3,1.75,1,255000
4,2.5,2,300000
3,2.25,1,270000
4,1.75,1,575000
3,1.5,1,246900
2,2.5,2,635000
3,2,1,450000
3,1,1,215000
3,3.5,2,785000
4,3,1,522500
2,1.5,2,150000
2,1.75,1,199950
4,4.25,2,3.00E+06
3,2,2,379900
4,2.5,2,950000
6,2.75,2,865000
3,1.75,1,785000
3,2.25,1,245700
3,2.25,1,951000
3,1.75,1,499950
3,1.75,1,257000
3,2,1.5,549000
3,2.75,2,1.60E+06
5,3.75,3,1.40E+06
3,2,1.5,619000
5,3,1,311000
5,2.25,1,600000
4,3.5,2,1.08E+06
2,1,1,436000
2,1,1,205000
3,2.25,1,514000
2,2.5,2,530000
5,2.5,2,511000
4,1.75,2,2.10E+06
5,2.5,2,370000
4,1.75,1,500000
4,2.5,2,710000
1,1,1,270000
3,1.75,1.5,415000
5,4.5,2,1.80E+06
3,1.75,1,236000
2,2.5,2,278000
3,2.25,1,312000
3,2.25,1,539000
3,3,2,498000
4,3,2,857000
3,1.75,1,780000
3,2,1,650000
4,1.75,1,559500
2,1,1,219950
4,2.25,2,671500
4,2.5,2,813000
3,2.25,1,182000
2,1,1,203700
4,1.75,1.5,740000
2,1,1,230000
3,1,1,128000
3,1,1,345000
4,2.5,2,663000
3,2.5,2,329950
3,2.25,3,1.05E+06
3,1.75,1,402300
4,2.5,1.5,492000
4,2.5,1,448000
3,1,1,273000
3,1,1,335000
3,3.75,1.5,695000
3,1,1,279000
2,1.75,1,485000
4,2.5,2,383000
4,2.5,2,490000
2,1.5,2,240000
2,1,1,285000
3,1.5,2,524950
4,2.5,2,729000
3,1.75,1,460000
3,1.5,1.5,687500
5,2.75,1,1.17E+06
4,2.25,2,825000
2,2.5,2,314950
3,2,1,470000
3,1.5,1,500000
3,1.5,1.5,313000
2,1,1,445000
4,1.75,1,300000
4,2.5,1.5,619500
3,1.5,1,305000
3,2.5,3,874000
3,2,2,477500
3,2,1,700000
4,3.5,2,515000
4,2.5,2,590000
3,1.75,1,205000
3,3.25,2,310000
2,2.25,2,442500
4,3.5,2,1.08E+06
4,2.5,2,530000
4,1.75,1,343500
4,1.75,1.5,334900
4,1.75,1,544300
3,2.5,2,370000
3,1.75,1,245000
4,1.75,1.5,535000
2,1,1,202000
4,2.25,2,490000
4,1.5,2,651500
4,2.5,1,270000
3,3.5,2,1.16E+06
2,1.5,2,289000
3,1.5,1,240000
3,1.75,1,790000
3,2.25,2,350000
3,3.5,2,246950
3,1,1,400000
4,2.5,2,533000
3,1,1,198400
4,2.5,2,495000
4,2.5,2,862000
4,2.5,2,870000
4,1.75,1,875000
6,3.5,2,317000
4,2.75,2,325000
2,1.5,1.5,615000
4,2.5,2,334950
3,2.5,2,775000
4,2.5,1,600000
3,1.75,1.5,565000
2,1,1,292500
3,2.25,1,825000
3,2.5,2,495000
3,1.5,2,525000
1,1,1,438600
3,2.25,1,507000
3,1.75,1,275900
4,2.5,2,1.17E+06
4,1.75,1,275000
3,0.75,1,355000
4,2,1,233000
3,2.5,1.5,666000
4,2.5,1,317500
4,2,1,420000
4,2,2,290000
3,2,1,320000
3,2.5,2,650000
3,1.75,1,325000
3,1,1,165000
3,1.75,1,500000
4,1.5,1,443000
3,1.5,1,213400
4,1.75,1,480000
4,2.25,1,275000
3,2.5,2,299880
3,3.5,2,499950
5,3,1,1.71E+06
4,2.75,1,550000
4,2.5,2,300000
3,1.75,1,920000
4,3.25,2,2.30E+06
4,2.75,1.5,620000
3,1,1,253500
4,2.75,1.5,978000
4,2.5,2,387500
3,1,1,325000
3,2.5,3,568000
4,2.5,2,525000
3,2.5,2,560000
3,2.5,2,394000
2,1,1,484950
3,2.75,1,1.30E+06
3,2.5,2,315000
4,2.25,1,590000
1,1,1,106000
3,2.5,2,751000
2,1,1,474000
2,2,1,189000
3,2.5,2,440500
3,2.5,2,1.02E+06
2,2,1,589000
3,2.25,2,273000
3,3.25,1,950000
2,1.5,2,277700
3,2.25,2,299900
3,1,1,235000
2,2,2,464000
3,1.75,1,281000
3,1,1.5,320000
4,2,2,282000
4,1.75,1,745000
3,1.75,1,245000
3,1.75,1,250000
3,2.5,2,470000
3,3.5,2,216650
3,1,1,440000
4,2.5,2,590000
5,2.5,1,935000
3,3.5,2,848000
5,4.25,2,827500
6,3,2,1.13E+06
2,2.25,1,630000
5,1,1.5,340000
4,2.75,1,570000
4,4,2,2.75E+06
4,2.5,1,514500
2,1,1,360000
4,1.5,1,228900
3,2.75,2,660000
4,2.5,2,647000
3,1.75,1,366000
5,1.75,1,354000
4,3.5,2,850000
3,2.5,2,496700
3,2,1,300000
3,1,1,390000
3,2.25,2,350000
3,2.25,2,561000
3,1.75,1,475000
3,1.5,2,275000
3,1.75,1,290000
3,2.5,1,199000
4,2.5,2,279900
4,2.25,2,1.66E+06
3,2.5,1,405000
4,2.25,1,615000
3,1.75,1,268000
4,1.5,1.5,451000
2,2.75,1,850000
5,2.25,2,1.18E+06
2,1,1,245000
2,1.75,1,450000
3,3.5,2,370350
3,2.5,3,543000
2,2,1,265000
3,2.5,2,497000
4,2.25,1,419000
4,2.5,2,545800
3,1,1,403000
3,2,1.5,195000
4,2.5,2,1.13E+06
5,1.75,1,255000
2,1.5,1,500000
4,2.75,1,855000
4,2,1.5,390000
3,2,1,339000
4,3.5,2,1.33E+06
4,1.5,1,429900
3,1.5,1,370900
3,1,1,457500
4,2.5,2,499000
2,1,1,225000
3,1.75,1,615000
2,1.5,3,455000
3,1,1,458000
3,2.25,1,580000
5,4.5,2,966000
4,1.75,1,240000
1,1,1,229050
3,2.25,3,328500
3,1.5,1,319000
4,2,1.5,650000
3,2.5,2,398500
1,1,1,250000
3,2,1,815000
3,2.75,2,1.07E+06
3,2.25,2,510000
2,1.75,1,156000
4,2.75,2,254500
3,2.5,1,760000
3,2.5,2,210000
3,2.5,2,349950
3,2,2.5,676000
4,3.5,2,475000
4,2.75,1.5,880000
4,3.25,2,1.21E+06
3,1.5,1,420000
3,1,1,607000
4,1.75,2,475000
2,1.75,1,395000
4,1.75,1,650000
5,2.75,1,625000
3,3,2,849000
3,1.5,1,429950
3,2.5,2,825000
2,1,1,505000
2,1,2,265000
3,1,1,283000
3,2.75,1,560000
4,2.5,2,765000
5,2.75,1,610000
3,2.5,1,589000
3,1,1.5,192500
3,3.25,1,3.20E+06
3,1,1,550000
2,1.5,1.5,460000
4,2.25,1,264500
3,1,1,339000
4,3.5,3,950000
3,1.75,1,677500
4,2.5,2,690000
4,2.25,1,312000
5,1.75,1,840000
3,3.5,2,357500
3,1.5,1,675000
3,2.75,2,515000
4,2.5,2,491234
3,2,1,290000
4,2.5,1,490000
4,2,1,810000
3,1.5,1,252000
3,2.5,2,299999
3,2.75,2,400000
5,2,1.5,530000
3,2,1,357000
3,1.75,1,365000
4,2.5,2,804000
3,2,1,808250
4,2.5,2,360000
3,1.75,1,240000
2,2,1,335000
3,1.75,1,380000
3,1.75,1,350000
3,1,1,194000
3,1,1,310000
3,1.75,1,315000
3,1.75,1,258950
2,2.25,2,479000
5,1.5,1,510000
3,2,1,400000
4,3.5,2,1.45E+06
5,2,1.5,680000
6,3,2.5,1.75E+06
3,1.75,1,335000
5,2.5,1,460000
4,2.25,1,440000
2,2,1,412250
3,1.5,2,185000
3,2,1,286500
4,2.5,2,422000
3,2.25,2,408000
2,1,1,306500
4,2.5,2,359900
3,2.5,2,560000
3,1,1,259875
3,1,1,385000
1,1,1,188000
4,3.25,1.5,1.14E+06
3,1,1,255000
4,2.75,2,1.19E+06
4,1.75,1,635200
3,1.75,2,355000
3,2.5,3.5,544000
3,1.5,2,402000
4,1.5,1.5,575000
3,1.75,1,216000
4,3.5,2,1.20E+06
4,3.25,2,850000
3,2,2,238000
4,1.75,1.5,625000
5,3.25,2,1.11E+06
3,2.5,2,820000
3,2.5,1,355000
4,1.5,1,495000
5,2.5,2,1.30E+06
3,2.5,2,398750
4,2.5,2,835000
6,2.75,1,705000
4,1.5,2,625000
4,2.5,2,550000
3,1.5,1,540000
2,1,1,519000
4,2.5,2,311000
4,2.5,1,305000
4,2.75,1.5,395000
4,1.5,1,275000
3,3.25,2,450000
2,1,1,324000
5,3.25,2,2.80E+06
4,1,1.5,565000
4,1.75,2,373000
2,2,1.5,613000
4,2.25,1,614000
4,1.75,1,595000
2,1,1,440000
3,1.5,1,425000
2,1,1,407000
3,1.5,1,472000
3,2.5,3,472000
5,2.75,1,1.25E+06
3,1.75,1,412000
3,1,1,717000
3,1,1,425000
4,2,1,299999
3,2,1,254000
3,1,1,178500
3,1.75,1,800000
3,1,1,420000
2,1,1,319900
2,1.5,1,350000
6,2.75,1,968000
3,2,3,491000
3,2.5,2,948000
3,2.5,2,900000
3,1.75,1,270000
3,1.5,1,198000
2,1,1,250000
4,2.5,2,615000
3,2.5,2,550000
2,2.5,2,190000
4,2.25,1,629000
3,1.75,1,434000
3,1,1,415885
3,2.5,1,550000
1,0.75,1,272000
3,2.5,2,665000
3,2,1,510000
3,2,1,530000
3,1,1,355000
4,1,1,255000
4,2.75,2,790000
5,1.75,2,695000
2,2,1,255000
3,2.25,1.5,410000
4,2.75,1,650000
4,1.75,1.5,675000
2,2.5,2,332888
3,1.75,1,300000
4,1.5,1,320000
5,2.25,1,342500
4,2.5,2,752875
5,3.5,2,1.73E+06
1,0.5,1,255000
3,2.5,2,244000
5,3.25,2,1.42E+06
3,1,1,218000
4,1,1.5,359000
4,2.75,2,840000
5,3.75,2,900000
4,1.75,1.5,205000
3,2.5,2,205000
2,1.5,2,500000
4,2.5,2,510000
6,4.25,2,1.14E+06
4,2.25,2,1.55E+06
3,1.5,1,210000
3,1.75,1,597500
2,1,1.5,400000
3,1,1,412000
2,1.5,3,299950
4,3,1.5,1.08E+06
4,2.5,2,422500
3,2,1,410000
4,3.25,2,1.40E+06
3,2,1,245000
4,3,1.5,720000
2,1,1,315000
2,2.5,2,191950
4,2.5,2,455000
3,1.5,1.5,523000
3,2.25,2,250000
3,3,1.5,294000
3,2.25,1,490000
4,1,1,310000
3,1.5,1,265000
4,1.75,1,402000
2,2.5,1,705000
4,2.5,2,589450
3,1.5,1,219950
3,2.25,2,750000
2,1.75,1,478000
3,1,1,170000
4,2.25,1,489950
2,2.25,1.5,1.37E+06
3,2.5,2,319950
2,1,1,208417
4,2,1,410000
4,2.75,1,590000
3,1.75,1,648000
3,2.5,2,255000
4,2.75,2,465000
4,1.75,1,622000
3,1.75,1,306000
3,2.5,2,617000
3,1.75,1,438750
4,3,2,1.28E+06
5,3.25,2,995000
4,2.5,2,1.58E+06
5,2.75,1.5,635000
3,1,1,215000
3,2.5,3,530000
2,1,1,295000
3,2.25,1,245000
6,2.5,1,400000
3,2.75,2,303000
3,1.75,1.5,330000
3,1.75,2,700000
1,1,1,126000
4,1,1.5,850000
3,2,1,405000
6,4.5,2,869900
3,1.75,1,485000
2,2,2,400000
3,2.5,2,299950
4,2.5,2,585000
4,2,2,495000
5,4.5,2,2.20E+06
3,2.25,2,447000
3,1,1,206000
3,1,1,500000
4,2.5,2,302500
4,4.25,2,1.25E+06
2,1,1,391000
3,2,2,250000
4,2.5,2,435000
4,2.25,1,160000
5,3,1,451000
2,1,1,206000
4,2.75,2,590000
3,2.5,2,695000
3,1.5,1,350000
5,3.5,2,1.24E+06
6,2.25,1,395000
5,3,2,419000
2,2,1,592350
5,3.25,2,855000
4,2.5,2,771000
3,2.25,1,325000
5,3.25,2,1.85E+06
4,1.75,1,545000
3,1.75,1,615000
2,1,1,625500
3,1.5,1,232000
3,1.5,1,168000
3,1.5,1,238000
3,2.5,2,260000
3,1.75,1,460000
3,2.5,1,900000
3,1,1,289950
3,1.75,1,265000
4,2.25,1,465000
3,1.5,1,370000
2,1.5,1,240000
4,2,1,232000
3,1,1,237502
4,3.5,2,1.28E+06
4,2.25,1,957000
3,1.5,1,218000
3,1.5,1,205000
3,3.25,2,350000
4,2.5,2,256000
3,1,1,275000
4,2.5,2,372000
3,3.25,1.5,688888
2,1,2,170000
5,2.25,1,530000
4,3.25,2,905000
4,2.5,1,365000
4,2.5,1,312000
2,1.75,1,400000
2,2,1,278750
3,2,1,510000
2,2.25,3,527700
4,2.75,1.5,740000
4,2.5,2,512000
5,2.5,2,362000
3,1,1,225000
3,2.25,2,491500
4,1.75,1,429950
3,1,1,375000
2,1,1,199400
4,2.5,2,364900
3,1.5,1,324950
5,2,1,467000
3,1,1,380000
3,2.25,1,250000
4,1,1.5,700000
3,1,1,206990
3,1.75,1,670000
2,1,1,315000
3,2.5,2,319950
3,1.5,1,419000
3,2,1,205000
4,2.5,2,335000
3,1.75,1,397000
2,1,1,370000
4,2.25,1,330000
4,3.5,1,1.79E+06
3,2,1,399000
4,1.75,2,400000
3,2,1,249900
3,1.5,1,717000
4,2.5,2,319000
4,3,2,635000
3,1,1,355000
5,3.25,2,1.60E+06
4,1.75,1,585000
3,2,1,320000
3,1.75,2,305495
4,2,1,240000
5,2.5,1,199950
4,3.25,2,1.62E+06
3,3.5,2,770000
4,2.25,2,255000
4,2.25,1,289000
4,3,2,494500
3,2.25,1,746000
4,3,2,385000
4,2.5,2,688100
4,2.5,1.5,870300
3,1,1.5,310000
3,2.5,2,500000
3,2.25,1,255000
3,2.75,1,1.48E+06
3,1,1,154500
3,2.25,1,425000
4,2.5,2,700000
2,1,1,410500
3,2,1,432000
3,1.5,1.5,530000
3,2,1,465000
3,2.5,2,498688
3,1,1,573500
4,2.75,2,349900
3,1,1,220000
2,1,1,260000
2,1,1,290000
4,1.5,1.5,615000
4,3.5,2,730000
4,3.25,2,1.95E+06
3,2.25,2,332500
5,3.5,2,650000
4,2.5,3,1.40E+06
4,1.75,1.5,465000
4,3.25,2,690000
3,1.75,1,289900
3,3.5,2,1.62E+06
3,2.5,2,339950
4,2.75,1.5,367999
4,2.5,2,380000
3,1.75,1,440000
5,4,2,975000
3,1.5,1,309500
3,1,1,350000
2,2,2,215000
2,1,1,254000
3,1.75,1.5,567000
2,1,2,402000
4,1,1,365000
4,2.5,2,625000
4,1.75,1.5,432000
5,3,1,335500
2,1.75,1,672500
4,1,1.5,336000
4,2.5,2,294400
3,2.5,2,541900
3,1.75,1,505000
3,2.5,2,255000
6,2.5,1,435000
2,1.75,1.5,636000
4,3.5,2,655000
3,1.5,1,280500
2,1,1,520000
4,2.5,2,354000
5,2.75,1,810000
4,2.5,1.5,400000
4,2.75,1,879900
5,4,2,1.29E+06
3,3.5,2,902500
3,1.75,1.5,900000
4,2.5,2,419500
4,2,1,685000
4,2.5,2,429950
4,2.5,2,464950
2,1,1,239900
4,3.25,2,406250
4,2.5,2,447000
3,2.5,2,466800
4,2.5,1,674000
1,1,1,525000
3,2.75,2,674950
3,2.5,2,374900
4,3,2.5,1.44E+06
3,2.25,2,559500
3,2.5,2,522500
5,2.5,2,1.13E+06
5,2.75,2,498500
4,1,1.5,571000
2,2,1.5,543000
3,2,1,271920
2,1,1,104950
4,2.5,2,485500
4,2.75,2,1.21E+06
3,1.75,1,260250
4,2.5,2,875909
4,1.75,1,455000
3,1,1.5,309000
4,2.25,1,229000
3,2,2,250000
4,2,1,600000
4,2.5,2,535000
3,2.5,2,571000
5,2.75,1,1.03E+06
4,3.25,2,600000
3,2.25,1,469500
4,3,2,1.15E+06
4,1.5,1.5,785000
3,2.5,2,872750
4,2.75,1,900000
2,1.75,1.5,350000
5,3,1,2.58E+06
4,2.5,1,940000
5,1.75,1,185000
4,3.5,2,850000
3,1,1,201000
2,1.5,2,499000
4,2.5,2,315000
3,2.5,2,509950
3,2.75,1,286300
3,2.5,2,590000
4,1,1.5,325000
4,2.5,2,625000
3,1.5,1,378000
3,1.75,1,239950
4,2,1,550000
2,1,1,325000
4,2.5,1.5,831000
3,1,1,249000
4,1.75,1,484000
4,3,2,395000
4,2.5,2,839900
4,2.5,2,760000
4,1.5,1.5,750000
5,3.75,2,3.00E+06
3,2.5,2,440000
2,1.75,1,501000
6,4.5,2,739000
3,1.75,1,685650
4,4.5,2,1.01E+06
4,1.75,1.5,980000
3,1.5,1,275000
4,1.75,1,319950
3,2.25,2,448500
5,2,1.5,437000
4,1.5,1,330000
3,2.5,2,365000
2,1,1,329000
5,2.75,1,681500
3,2.25,1,566000
4,3,2,897500
3,2.5,2,738000
3,1.75,1,185000
2,1,1,445000
3,1.75,1,175000
2,1,1,315000
4,1.75,1,445000
5,3,1,1.40E+06
4,2.5,2,832500
4,3.5,2,771150
4,1.5,1.5,225000
3,2.5,2,389950
3,2.5,2,435000
3,1.75,2,845000
4,1.75,2,1.30E+06
3,2.25,2,350000
3,1.75,1,250000
2,1.5,2,370000
4,2.5,2.5,750000
2,1.75,1,439950
4,1.75,1,395000
4,1,1.5,375000
3,2.25,2,263000
3,1,1.5,185000
3,1,1,500000
4,2.5,2,920000
7,3.75,2,936000
3,1.75,1,1.50E+06
3,2.25,1,1.10E+06
3,2.5,1,247000
3,1,1,289500
3,2.5,2,432500
3,1.75,1,680000
3,1,1.5,589000
4,2,1.5,756450
3,1.75,1,536650
3,2.25,2,540000
3,1.75,1,385000
3,1,1,485000
3,2,1,240000
3,2,1,415500
3,2,1.5,550000
4,2,2.5,1.26E+06
2,2,2,430000
2,1.75,1,415000
4,2.5,2,365000
4,1.5,2,257000
3,2.5,2,420000
3,1.75,1,338995
3,1.75,1,615000
4,0.5,2,312500
4,2.5,2,513000
4,2.75,2,857500
3,2.75,1.5,1.06E+06
3,1.75,1,585000
2,2.5,1,350500
3,2,1,215000
4,2,1.5,440000
3,2.25,1,270000
3,0.75,1,385000
3,1.75,1.5,688500
3,1.75,1,700000
5,2,1,585000
2,1.5,2,401000
4,2.25,1,655000
3,1,1,317000
4,2.5,1.5,500000
2,1,1,314963
3,1.5,2,715000
3,2.25,2,280000
3,2.5,2,531000
3,2.5,2,617000
4,1,1.5,440000
3,1,1,140000
4,1.75,1,661000
4,1.75,1,697000
5,2.75,2,1.20E+06
4,2,1,535000
2,2,1.5,404500
3,1,1,396500
3,2.25,1,450000
3,3.25,2,605000
3,2,2,699000
3,3,2,805000
1,0.75,1,156000
4,2.5,1,595000
3,1.75,1.5,285000
4,2.5,2,725000
3,2.5,2,216300
4,2.75,1,410000
2,1.75,1,597000
3,1,1,325000
5,2.75,1,355000
3,1.5,1,338000
4,2.25,2,210000
4,1.75,1,423000
4,1.5,1,249500
4,2.5,2,325000
3,1.75,1,257000
3,1.75,1,550000
3,1,2,490000
2,1.5,2,299000
2,1,1,295000
4,2.5,2,630000
4,1.5,1,320000
4,2.5,1,1.11E+06
4,1,1,398000
3,1,1,218000
4,2.75,2,590000
5,3,2,1.60E+06
2,2.25,2,348500
2,2,1,592500
3,2.5,2,505000
5,4.25,2,1.43E+06
3,1,1,502000
2,2,1,257500
3,1.5,1,405000
3,1.75,1,427000
3,1.5,1,290000
3,1,1,222000
3,2.5,2,315000
3,1.5,1,371000
3,1.75,1,279900
3,1.5,1,250000
4,2.25,2,599000
3,1.75,1,267300
2,1.75,1,585000
3,1.75,1,350000
3,1.75,1,506000
6,2,2,400000
3,1,1,151100
3,1,1,251000
4,2.25,1,555000
3,1.75,1,467500
4,2.5,2,479000
5,2,1,247000
3,1,1,299500
4,1.5,1.5,306888
4,2.5,2,675000
2,1,1.5,577000
3,1.5,1,219950
3,1.5,1,375000
4,2.5,1,650000
3,3,1.5,975000
1,1,1,229000
5,2.5,1.5,575000
4,1.75,1,815000
3,1.75,1,525000
3,2.5,2,471000
4,1.75,1,450000
3,2,2,590000
4,2.5,2,744000
4,2.25,2,460000
5,2.5,1,299000
4,1,1.5,231000
3,1,1,195000
3,1.75,1,305000
4,1.5,2,895000
4,1.5,1,1.11E+06
2,1,1,339000
4,3.75,1,885000
3,1,1.5,375000
4,1.5,1,367400
4,2,1,700000
5,2.25,1,667000
2,1,1,200000
3,2.5,2,552775
3,2,1,452000
3,2.5,1,418000
3,1.75,1,601500
3,1.75,1,600000
4,2.5,2,340000
3,2.5,2,310000
2,1.75,1,290000
2,1,1,438000
4,2.75,1,718000
2,1,1,200000
3,2,1,479900
3,2.5,2,400000
3,1,1,219950
3,2.5,2,300000
3,2.25,1,437000
4,2,1,350000
4,1.75,1,626000
3,2.5,2,490000
3,2.5,2,289000
3,2.5,2,595000
3,2.25,1,676000
3,1.75,1,389000
3,2,1,240000
4,2.5,2,382500
3,2,1,511555
3,1.75,1.5,710500
3,2.5,2,429000
